,TEMP_predite_mean,TEMP_predite_CONF_lower,TEMP_predite_CONF_upper
2001-05-03,29.121156515770156,27.38255448855696,30.859758542983354
2001-05-04,28.871781886323188,27.13317985910999,30.610383913536385
2001-05-05,28.68355232685416,26.94495029964096,30.422154354067356
2001-05-06,28.62048520036892,26.88188317315572,30.359087227582116
2001-05-07,28.567276921870633,26.828674894657436,30.30587894908383
2001-05-08,28.74053834878029,27.001936321567094,30.479140375993488
2001-05-09,28.635264807815954,26.896662780602757,30.37386683502915
2001-05-10,28.50213870957999,26.763536682366794,30.24074073679319
2001-05-11,28.66644980434047,26.927847777127273,30.405051831553667
2001-05-12,28.692663812275253,26.954061785062056,30.43126583948845
2001-05-13,28.494574869624557,26.75597284241136,30.233176896837755
2001-05-14,28.541507085408355,26.802905058195158,30.280109112621552
2001-05-15,28.34007452717144,26.60147249995824,30.078676554384636
2001-05-16,28.173413091401784,26.434811064188587,29.91201511861498
2001-05-17,28.44597665287304,26.707374625659842,30.184578680086236
2001-05-18,28.48576382097833,26.747161793765134,30.22436584819153
2001-05-19,28.484224886856897,26.7456228596437,30.222826914070094
2001-05-20,28.482261875284696,26.7436598480715,30.220863902497893
2001-05-21,28.574456114435748,26.83585408722255,30.313058141648945
2001-05-22,28.18137250711584,26.44277047990264,29.919974534329036
2001-05-23,28.16979867065248,26.431196643439282,29.908400697865677
2001-05-24,28.079621399615448,26.34101937240225,29.818223426828645
2001-05-25,28.167349577668002,26.428747550454805,29.9059516048812
2001-05-26,28.07713656837093,26.33853454115773,29.815738595584126
2001-05-27,28.077249197359052,26.338647170145855,29.81585122457225
2001-05-28,27.901125719829096,26.1625236926159,29.639727747042294
2001-05-29,28.018554712151516,26.27995268493832,29.757156739364714
2001-05-30,27.991747068223564,26.253145041010367,29.73034909543676
2001-05-31,28.06440840934076,26.325806382127563,29.803010436553958
2001-06-01,28.063728187463273,26.325126160250075,29.80233021467647
2001-06-02,27.95499445923211,26.216392432018914,29.69359648644531
2001-06-03,27.821782584270867,26.08318055705767,29.560384611484064
2001-06-04,27.66158730729151,25.92298528007831,29.400189334504706
2001-06-05,27.15387579500666,25.41527376779346,28.892477822219856
2001-06-06,26.96889122849574,25.23028920128254,28.707493255708936
2001-06-07,26.337517365490267,24.59891533827707,28.076119392703465
2001-06-08,26.312392341896597,24.5737903146834,28.050994369109794
2001-06-09,26.503333769750196,24.764731742537,28.241935796963393
2001-06-10,26.411413612635375,24.672811585422178,28.150015639848572
2001-06-11,26.244859957954105,24.506257930740908,27.983461985167303
2001-06-12,26.026299839916135,24.287697812702937,27.764901867129332
2001-06-13,25.76249099258632,24.02388896537312,27.501093019799516
2001-06-14,25.70726034323111,23.968658316017912,27.445862370444306
2001-06-15,25.5761111289969,23.837509101783702,27.314713156210097
2001-06-16,25.295893610568204,23.557291583355006,27.0344956377814
2001-06-17,25.482214624172553,23.743612596959355,27.22081665138575
2001-06-18,25.883425871124317,24.14482384391112,27.622027898337514
2001-06-19,25.63402993648477,23.89542790927157,27.372631963697966
2001-06-20,25.577508406112386,23.83890637889919,27.316110433325584
2001-06-21,25.785380211676685,24.046778184463488,27.523982238889882
2001-06-22,25.97570461521468,24.237102588001484,27.71430664242788
2001-06-23,25.948758443238393,24.210156416025196,27.68736047045159
2001-06-24,25.68291078065992,23.944308753446723,27.421512807873118
2001-06-25,25.58384317611805,23.845241148904854,27.32244520333125
2001-06-26,25.610879150742008,23.87227712352881,27.349481177955205
2001-06-27,25.854209342839187,24.11560731562599,27.592811370052384
2001-06-28,26.054594036349823,24.315992009136625,27.79319606356302
2001-06-29,25.932323241731492,24.193721214518295,27.67092526894469
2001-06-30,25.636261080450172,23.897659053236975,27.37486310766337
2001-07-01,25.505561409169733,23.766959381956536,27.24416343638293
2001-07-02,25.473686774999084,23.735084747785887,27.21228880221228
