ShellLength;Temperature;G
70;27,7;0,006430248
80;27,7;0,005935614
90;27,7;0,005440979
100;27,7;0,004946345
110;27,7;0,00445171
120;27,7;0,003957076
130;27,7;0,003462441
140;27,7;0,002967807
150;27,7;0,002473172
160;27,7;0,001978538
170;27,7;0,001483903
180;27,7;0,000989269
190;27,7;0,000494634
200;27,7;0
0;27,8;0,00994752
10;27,8;0,009450144
20;27,8;0,008952768
30;27,8;0,008455392
40;27,8;0,007958016
50;27,8;0,00746064
60;27,8;0,006963264
70;27,8;0,006465888
80;27,8;0,005968512
90;27,8;0,005471136
100;27,8;0,00497376
110;27,8;0,004476384
120;27,8;0,003979008
130;27,8;0,003481632
140;27,8;0,002984256
150;27,8;0,00248688
160;27,8;0,001989504
170;27,8;0,001492128
180;27,8;0,000994752
190;27,8;0,000497376
200;27,8;0
0;27,9;0,009998966
10;27,9;0,009499018
20;27,9;0,008999069
30;27,9;0,008499121
40;27,9;0,007999173
50;27,9;0,007499224
60;27,9;0,006999276
70;27,9;0,006499328
80;27,9;0,00599938
90;27,9;0,005499431
100;27,9;0,004999483
110;27,9;0,004499535
120;27,9;0,003999586
130;27,9;0,003499638
140;27,9;0,00299969
150;27,9;0,002499741
160;27,9;0,001999793
170;27,9;0,001499845
180;27,9;0,000999897
190;27,9;0,000499948
200;27,9;0
0;28;0,010046826
10;28;0,009544485
20;28;0,009042144
30;28;0,008539802
40;28;0,008037461
50;28;0,00753512
60;28;0,007032779
70;28;0,006530437
80;28;0,006028096
90;28;0,005525755
100;28;0,005023413
110;28;0,004521072
120;28;0,004018731
130;28;0,003516389
140;28;0,003014048
150;28;0,002511707
160;28;0,002009365
170;28;0,001507024
180;28;0,001004683
190;28;0,000502341
200;28;0
0;28,1;0,010090893
10;28,1;0,009586349
20;28,1;0,009081804
30;28,1;0,008577259
40;28,1;0,008072715
50;28,1;0,00756817
60;28,1;0,007063625
70;28,1;0,006559081
80;28,1;0,006054536
90;28,1;0,005549991
100;28,1;0,005045447
110;28,1;0,004540902
120;28,1;0,004036357
130;28,1;0,003531813
140;28,1;0,003027268
150;28,1;0,002522723
160;28,1;0,002018179
170;28,1;0,001513634
180;28,1;0,001009089
190;28,1;0,000504545
200;28,1;0
0;28,2;0,010130951
10;28,2;0,009624403
20;28,2;0,009117855
30;28,2;0,008611308
40;28,2;0,00810476
50;28,2;0,007598213
60;28,2;0,007091665
70;28,2;0,006585118
80;28,2;0,00607857
90;28,2;0,005572023
100;28,2;0,005065475
110;28,2;0,004558928
120;28,2;0,00405238
130;28,2;0,003545833
140;28,2;0,003039285
150;28,2;0,002532738
160;28,2;0,00202619
170;28,2;0,001519643
180;28,2;0,001013095
190;28,2;0,000506548
200;28,2;0
0;28,3;0,010166773
10;28,3;0,009658435
20;28,3;0,009150096
30;28,3;0,008641757
40;28,3;0,008133419
50;28,3;0,00762508
60;28,3;0,007116741
70;28,3;0,006608403
80;28,3;0,006100064
90;28,3;0,005591725
100;28,3;0,005083387
110;28,3;0,004575048
120;28,3;0,004066709
130;28,3;0,003558371
140;28,3;0,003050032
150;28,3;0,002541693
160;28,3;0,002033355
170;28,3;0,001525016
180;28,3;0,001016677
190;28,3;0,000508339
200;28,3;0
0;28,4;0,010198128
10;28,4;0,009688222
20;28,4;0,009178316
30;28,4;0,008668409
40;28,4;0,008158503
50;28,4;0,007648596
60;28,4;0,00713869
70;28,4;0,006628784
80;28,4;0,006118877
90;28,4;0,005608971
100;28,4;0,005099064
110;28,4;0,004589158
120;28,4;0,004079251
130;28,4;0,003569345
140;28,4;0,003059439
150;28,4;0,002549532
160;28,4;0,002039626
170;28,4;0,001529719
180;28,4;0,001019813
190;28,4;0,000509906
200;28,4;0
0;28,5;0,010224774
10;28,5;0,009713535
20;28,5;0,009202297
30;28,5;0,008691058
40;28,5;0,008179819
50;28,5;0,007668581
60;28,5;0,007157342
70;28,5;0,006646103
80;28,5;0,006134864
90;28,5;0,005623626
100;28,5;0,005112387
110;28,5;0,004601148
120;28,5;0,00408991
130;28,5;0,003578671
140;28,5;0,003067432
150;28,5;0,002556194
160;28,5;0,002044955
170;28,5;0,001533716
180;28,5;0,001022477
190;28,5;0,000511239
200;28,5;0
0;28,6;0,010246459
10;28,6;0,009734136
20;28,6;0,009221813
30;28,6;0,00870949
40;28,6;0,008197167
50;28,6;0,007684844
60;28,6;0,007172521
70;28,6;0,006660198
80;28,6;0,006147875
90;28,6;0,005635552
100;28,6;0,005123229
110;28,6;0,004610906
120;28,6;0,004098584
130;28,6;0,003586261
140;28,6;0,003073938
150;28,6;0,002561615
160;28,6;0,002049292
170;28,6;0,001536969
180;28,6;0,001024646
190;28,6;0,000512323
200;28,6;0
0;28,7;0,010262922
10;28,7;0,009749776
20;28,7;0,00923663
30;28,7;0,008723484
40;28,7;0,008210338
50;28,7;0,007697191
60;28,7;0,007184045
70;28,7;0,006670899
80;28,7;0,006157753
90;28,7;0,005644607
100;28,7;0,005131461
110;28,7;0,004618315
120;28,7;0,004105169
130;28,7;0,003592023
140;28,7;0,003078877
150;28,7;0,00256573
160;28,7;0,002052584
170;28,7;0,001539438
180;28,7;0,001026292
190;28,7;0,000513146
200;28,7;0
0;28,8;0,010273893
10;28,8;0,009760198
20;28,8;0,009246504
30;28,8;0,008732809
40;28,8;0,008219114
50;28,8;0,00770542
60;28,8;0,007191725
70;28,8;0,00667803
80;28,8;0,006164336
90;28,8;0,005650641
100;28,8;0,005136947
110;28,8;0,004623252
120;28,8;0,004109557
130;28,8;0,003595863
140;28,8;0,003082168
150;28,8;0,002568473
160;28,8;0,002054779
170;28,8;0,001541084
180;28,8;0,001027389
190;28,8;0,000513695
200;28,8;0
0;28,9;0,010279091
10;28,9;0,009765137
20;28,9;0,009251182
30;28,9;0,008737228
40;28,9;0,008223273
50;28,9;0,007709318
60;28,9;0,007195364
70;28,9;0,006681409
80;28,9;0,006167455
90;28,9;0,0056535
100;28,9;0,005139546
110;28,9;0,004625591
120;28,9;0,004111637
130;28,9;0,003597682
140;28,9;0,003083727
150;28,9;0,002569773
160;28,9;0,002055818
170;28,9;0,001541864
180;28,9;0,001027909
190;28,9;0,000513955
200;28,9;0
0;29;0,010278226
10;29;0,009764314
20;29;0,009250403
30;29;0,008736492
40;29;0,008222581
50;29;0,007708669
60;29;0,007194758
70;29;0,006680847
80;29;0,006166935
90;29;0,005653024
100;29;0,005139113
110;29;0,004625202
120;29;0,00411129
130;29;0,003597379
140;29;0,003083468
150;29;0,002569556
160;29;0,002055645
170;29;0,001541734
180;29;0,001027823
190;29;0,000513911
200;29;0
0;29,1;0,010270994
10;29,1;0,009757445
20;29,1;0,009243895
30;29,1;0,008730345
40;29,1;0,008216795
50;29,1;0,007703246
60;29,1;0,007189696
70;29,1;0,006676146
80;29,1;0,006162597
90;29,1;0,005649047
100;29,1;0,005135497
110;29,1;0,004621947
120;29,1;0,004108398
130;29,1;0,003594848
140;29,1;0,003081298
150;29,1;0,002567749
160;29,1;0,002054199
170;29,1;0,001540649
180;29,1;0,001027099
190;29,1;0,00051355
200;29,1;0
0;29,2;0,010257084
10;29,2;0,00974423
20;29,2;0,009231376
30;29,2;0,008718522
40;29,2;0,008205667
50;29,2;0,007692813
60;29,2;0,007179959
70;29,2;0,006667105
80;29,2;0,006154251
90;29,2;0,005641396
100;29,2;0,005128542
110;29,2;0,004615688
120;29,2;0,004102834
130;29,2;0,003589979
140;29,2;0,003077125
150;29,2;0,002564271
160;29,2;0,002051417
170;29,2;0,001538563
180;29,2;0,001025708
190;29,2;0,000512854
200;29,2;0
0;29,3;0,010236171
10;29,3;0,009724362
20;29,3;0,009212554
30;29,3;0,008700745
40;29,3;0,008188936
50;29,3;0,007677128
60;29,3;0,007165319
70;29,3;0,006653511
80;29,3;0,006141702
90;29,3;0,005629894
100;29,3;0,005118085
110;29,3;0,004606277
120;29,3;0,004094468
130;29,3;0,00358266
140;29,3;0,003070851
150;29,3;0,002559043
160;29,3;0,002047234
170;29,3;0,001535426
180;29,3;0,001023617
190;29,3;0,000511809
200;29,3;0
0;29,4;0,010207917
10;29,4;0,009697521
20;29,4;0,009187125
30;29,4;0,00867673
40;29,4;0,008166334
50;29,4;0,007655938
60;29,4;0,007145542
70;29,4;0,006635146
80;29,4;0,00612475
90;29,4;0,005614354
100;29,4;0,005103959
110;29,4;0,004593563
120;29,4;0,004083167
130;29,4;0,003572771
140;29,4;0,003062375
150;29,4;0,002551979
160;29,4;0,002041583
170;29,4;0,001531188
180;29,4;0,001020792
190;29,4;0,000510396
200;29,4;0
0;29,5;0,010171975
10;29,5;0,009663376
20;29,5;0,009154778
30;29,5;0,008646179
40;29,5;0,00813758
50;29,5;0,007628981
60;29,5;0,007120383
70;29,5;0,006611784
80;29,5;0,006103185
90;29,5;0,005594586
100;29,5;0,005085988
110;29,5;0,004577389
120;29,5;0,00406879
130;29,5;0,003560191
140;29,5;0,003051593
150;29,5;0,002542994
160;29,5;0,002034395
170;29,5;0,001525796
180;29,5;0,001017198
190;29,5;0,000508599
200;29,5;0
0;29,6;0,010127983
10;29,6;0,009621584
20;29,6;0,009115185
30;29,6;0,008608786
40;29,6;0,008102387
50;29,6;0,007595987
60;29,6;0,007089588
70;29,6;0,006583189
80;29,6;0,00607679
90;29,6;0,005570391
100;29,6;0,005063992
110;29,6;0,004557592
120;29,6;0,004051193
130;29,6;0,003544794
140;29,6;0,003038395
150;29,6;0,002531996
160;29,6;0,002025597
170;29,6;0,001519197
180;29,6;0,001012798
190;29,6;0,000506399
200;29,6;0
0;29,7;0,010075567
10;29,7;0,009571788
20;29,7;0,00906801
30;29,7;0,008564232
40;29,7;0,008060453
50;29,7;0,007556675
60;29,7;0,007052897
70;29,7;0,006549118
80;29,7;0,00604534
90;29,7;0,005541562
100;29,7;0,005037783
110;29,7;0,004534005
120;29,7;0,004030227
130;29,7;0,003526448
140;29,7;0,00302267
150;29,7;0,002518892
160;29,7;0,002015113
170;29,7;0,001511335
180;29,7;0,001007557
190;29,7;0,000503778
200;29,7;0
0;29,8;0,010014338
10;29,8;0,009513621
20;29,8;0,009012904
30;29,8;0,008512187
40;29,8;0,00801147
50;29,8;0,007510753
60;29,8;0,007010037
70;29,8;0,00650932
80;29,8;0,006008603
90;29,8;0,005507886
100;29,8;0,005007169
110;29,8;0,004506452
120;29,8;0,004005735
130;29,8;0,003505018
140;29,8;0,003004301
150;29,8;0,002503584
160;29,8;0,002002868
170;29,8;0,001502151
180;29,8;0,001001434
190;29,8;0,000500717
200;29,8;0
0;29,9;0,009943895
10;29,9;0,0094467
20;29,9;0,008949505
30;29,9;0,00845231
40;29,9;0,007955116
50;29,9;0,007457921
60;29,9;0,006960726
70;29,9;0,006463531
80;29,9;0,005966337
90;29,9;0,005469142
100;29,9;0,004971947
110;29,9;0,004474753
120;29,9;0,003977558
130;29,9;0,003480363
140;29,9;0,002983168
150;29,9;0,002485974
160;29,9;0,001988779
170;29,9;0,001491584
180;29,9;0,000994389
190;29,9;0,000497195
200;29,9;0
0;30;0,009863821
10;30;0,009370629
20;30;0,008877438
30;30;0,008384247
40;30;0,007891056
50;30;0,007397865
60;30;0,006904674
70;30;0,006411483
80;30;0,005918292
90;30;0,005425101
100;30;0,00493191
110;30;0,004438719
120;30;0,003945528
130;30;0,003452337
140;30;0,002959146
150;30;0,002465955
160;30;0,001972764
170;30;0,001479573
180;30;0,000986382
190;30;0,000493191
200;30;0
0;30,1;0,009773684
10;30,1;0,009285
20;30,1;0,008796316
30;30,1;0,008307632
40;30,1;0,007818948
50;30,1;0,007330263
60;30,1;0,006841579
70;30,1;0,006352895
80;30,1;0,005864211
90;30,1;0,005375526
100;30,1;0,004886842
110;30,1;0,004398158
120;30,1;0,003909474
130;30,1;0,00342079
140;30,1;0,002932105
150;30,1;0,002443421
160;30,1;0,001954737
170;30,1;0,001466053
180;30,1;0,000977368
190;30,1;0,000488684
200;30,1;0
0;30,2;0,00967304
10;30,2;0,009189388
20;30,2;0,008705736
30;30,2;0,008222084
40;30,2;0,007738432
50;30,2;0,00725478
60;30,2;0,006771128
70;30,2;0,006287476
80;30,2;0,005803824
90;30,2;0,005320172
100;30,2;0,00483652
110;30,2;0,004352868
120;30,2;0,003869216
130;30,2;0,003385564
140;30,2;0,002901912
150;30,2;0,00241826
160;30,2;0,001934608
170;30,2;0,001450956
180;30,2;0,000967304
190;30,2;0,000483652
200;30,2;0
0;30,3;0,009561425
10;30,3;0,009083353
20;30,3;0,008605282
30;30,3;0,008127211
40;30,3;0,00764914
50;30,3;0,007171069
60;30,3;0,006692997
70;30,3;0,006214926
80;30,3;0,005736855
90;30,3;0,005258784
100;30,3;0,004780712
110;30,3;0,004302641
120;30,3;0,00382457
130;30,3;0,003346499
140;30,3;0,002868427
150;30,3;0,002390356
160;30,3;0,001912285
170;30,3;0,001434214
180;30,3;0,000956142
190;30,3;0,000478071
200;30,3;0
0;30,4;0,00943836
10;30,4;0,008966442
20;30,4;0,008494524
30;30,4;0,008022606
40;30,4;0,007550688
50;30,4;0,00707877
60;30,4;0,006606852
70;30,4;0,006134934
80;30,4;0,005663016
90;30,4;0,005191098
100;30,4;0,00471918
110;30,4;0,004247262
120;30,4;0,003775344
130;30,4;0,003303426
140;30,4;0,002831508
150;30,4;0,00235959
160;30,4;0,001887672
170;30,4;0,001415754
180;30,4;0,000943836
190;30,4;0,000471918
200;30,4;0
0;30,5;0,00930335
10;30,5;0,008838182
20;30,5;0,008373015
30;30,5;0,007907847
40;30,5;0,00744268
50;30,5;0,006977512
60;30,5;0,006512345
70;30,5;0,006047177
80;30,5;0,00558201
90;30,5;0,005116842
100;30,5;0,004651675
110;30,5;0,004186507
120;30,5;0,00372134
130;30,5;0,003256172
140;30,5;0,002791005
150;30,5;0,002325837
160;30,5;0,00186067
170;30,5;0,001395502
180;30,5;0,000930335
190;30,5;0,000465167
200;30,5;0
0;30,6;0,009155882
10;30,6;0,008698088
20;30,6;0,008240294
30;30,6;0,0077825
40;30,6;0,007324706
50;30,6;0,006866912
60;30,6;0,006409118
70;30,6;0,005951323
80;30,6;0,005493529
90;30,6;0,005035735
100;30,6;0,004577941
110;30,6;0,004120147
120;30,6;0,003662353
130;30,6;0,003204559
140;30,6;0,002746765
150;30,6;0,002288971
160;30,6;0,001831176
170;30,6;0,001373382
180;30,6;0,000915588
190;30,6;0,000457794
200;30,6;0
0;30,7;0,008995426
10;30,7;0,008545654
20;30,7;0,008095883
30;30,7;0,007646112
40;30,7;0,00719634
50;30,7;0,006746569
60;30,7;0,006296798
70;30,7;0,005847027
80;30,7;0,005397255
90;30,7;0,004947484
100;30,7;0,004497713
110;30,7;0,004047942
120;30,7;0,00359817
130;30,7;0,003148399
140;30,7;0,002698628
150;30,7;0,002248856
160;30,7;0,001799085
170;30,7;0,001349314
180;30,7;0,000899543
190;30,7;0,000449771
200;30,7;0
0;30,8;0,008821431
10;30,8;0,008380359
20;30,8;0,007939288
30;30,8;0,007498216
40;30,8;0,007057145
50;30,8;0,006616073
60;30,8;0,006175002
70;30,8;0,00573393
80;30,8;0,005292858
90;30,8;0,004851787
100;30,8;0,004410715
110;30,8;0,003969644
120;30,8;0,003528572
130;30,8;0,003087501
140;30,8;0,002646429
150;30,8;0,002205358
160;30,8;0,001764286
170;30,8;0,001323215
180;30,8;0,000882143
190;30,8;0,000441072
200;30,8;0
0;30,9;0,008633329
10;30,9;0,008201663
20;30,9;0,007769996
30;30,9;0,00733833
40;30,9;0,006906663
50;30,9;0,006474997
60;30,9;0,006043331
70;30,9;0,005611664
80;30,9;0,005179998
90;30,9;0,004748331
100;30,9;0,004316665
110;30,9;0,003884998
120;30,9;0,003453332
130;30,9;0,003021665
140;30,9;0,002589999
150;30,9;0,002158332
160;30,9;0,001726666
170;30,9;0,001294999
180;30,9;0,000863333
190;30,9;0,000431666
200;30,9;0
0;31;0,008430533
10;31;0,008009006
20;31;0,00758748
30;31;0,007165953
40;31;0,006744426
50;31;0,0063229
60;31;0,005901373
70;31;0,005479847
80;31;0,00505832
90;31;0,004636793
100;31;0,004215267
110;31;0,00379374
120;31;0,003372213
130;31;0,002950687
140;31;0,00252916
150;31;0,002107633
160;31;0,001686107
170;31;0,00126458
180;31;0,000843053
190;31;0,000421527
200;31;0
0;31,1;0,008212434
10;31,1;0,007801812
20;31,1;0,00739119
30;31,1;0,006980569
40;31,1;0,006569947
50;31,1;0,006159325
60;31,1;0,005748704
70;31,1;0,005338082
80;31,1;0,00492746
90;31,1;0,004516838
100;31,1;0,004106217
110;31,1;0,003695595
120;31,1;0,003284973
130;31,1;0,002874352
140;31,1;0,00246373
150;31,1;0,002053108
160;31,1;0,001642487
170;31,1;0,001231865
180;31,1;0,000821243
190;31,1;0,000410622
200;31,1;0
0;31,2;0,007978401
10;31,2;0,007579481
20;31,2;0,007180561
30;31,2;0,006781641
40;31,2;0,006382721
50;31,2;0,005983801
60;31,2;0,005584881
70;31,2;0,005185961
80;31,2;0,004787041
90;31,2;0,004388121
100;31,2;0,003989201
110;31,2;0,003590281
120;31,2;0,003191361
130;31,2;0,00279244
140;31,2;0,00239352
150;31,2;0,0019946
160;31,2;0,00159568
170;31,2;0,00119676
180;31,2;0,00079784
190;31,2;0,00039892
200;31,2;0
0;31,3;0,007727785
10;31,3;0,007341396
20;31,3;0,006955007
30;31,3;0,006568617
40;31,3;0,006182228
50;31,3;0,005795839
60;31,3;0,00540945
70;31,3;0,00502306
80;31,3;0,004636671
90;31,3;0,004250282
100;31,3;0,003863893
110;31,3;0,003477503
120;31,3;0,003091114
130;31,3;0,002704725
140;31,3;0,002318336
150;31,3;0,001931946
160;31,3;0,001545557
170;31,3;0,001159168
180;31,3;0,000772779
190;31,3;0,000386389
200;31,3;0
0;31,4;0,007459912
10;31,4;0,007086916
20;31,4;0,006713921
30;31,4;0,006340925
40;31,4;0,00596793
50;31,4;0,005594934
60;31,4;0,005221938
70;31,4;0,004848943
80;31,4;0,004475947
90;31,4;0,004102952
100;31,4;0,003729956
110;31,4;0,00335696
120;31,4;0,002983965
130;31,4;0,002610969
140;31,4;0,002237974
150;31,4;0,001864978
160;31,4;0,001491982
170;31,4;0,001118987
180;31,4;0,000745991
190;31,4;0,000372996
200;31,4;0
0;31,5;0,007174085
10;31,5;0,006815381
20;31,5;0,006456677
30;31,5;0,006097973
40;31,5;0,005739268
50;31,5;0,005380564
60;31,5;0,00502186
70;31,5;0,004663155
80;31,5;0,004304451
90;31,5;0,003945747
100;31,5;0,003587043
110;31,5;0,003228338
120;31,5;0,002869634
130;31,5;0,00251093
140;31,5;0,002152226
150;31,5;0,001793521
160;31,5;0,001434817
170;31,5;0,001076113
180;31,5;0,000717409
190;31,5;0,000358704
200;31,5;0
0;31,6;0,006869585
10;31,6;0,006526106
20;31,6;0,006182626
30;31,6;0,005839147
40;31,6;0,005495668
50;31,6;0,005152189
60;31,6;0,004808709
70;31,6;0,00446523
80;31,6;0,004121751
90;31,6;0,003778272
100;31,6;0,003434792
110;31,6;0,003091313
120;31,6;0,002747834
130;31,6;0,002404355
140;31,6;0,002060875
150;31,6;0,001717396
160;31,6;0,001373917
170;31,6;0,001030438
180;31,6;0,000686958
190;31,6;0,000343479
200;31,6;0
0;31,7;0,006545666
10;31,7;0,006218383
20;31,7;0,0058911
30;31,7;0,005563816
40;31,7;0,005236533
50;31,7;0,00490925
60;31,7;0,004581966
70;31,7;0,004254683
80;31,7;0,0039274
90;31,7;0,003600116
100;31,7;0,003272833
110;31,7;0,00294555
120;31,7;0,002618267
130;31,7;0,002290983
140;31,7;0,0019637
150;31,7;0,001636417
160;31,7;0,001309133
170;31,7;0,00098185
180;31,7;0,000654567
190;31,7;0,000327283
200;31,7;0
0;31,8;0,00620156
10;31,8;0,005891482
20;31,8;0,005581404
30;31,8;0,005271326
40;31,8;0,004961248
50;31,8;0,00465117
60;31,8;0,004341092
70;31,8;0,004031014
80;31,8;0,003720936
90;31,8;0,003410858
100;31,8;0,00310078
110;31,8;0,002790702
120;31,8;0,002480624
130;31,8;0,002170546
140;31,8;0,001860468
150;31,8;0,00155039
160;31,8;0,001240312
170;31,8;0,000930234
180;31,8;0,000620156
190;31,8;0,000310078
200;31,8;0
0;31,9;0,005836469
10;31,9;0,005544646
20;31,9;0,005252823
30;31,9;0,004960999
40;31,9;0,004669176
50;31,9;0,004377352
60;31,9;0,004085529
70;31,9;0,003793705
80;31,9;0,003501882
90;31,9;0,003210058
100;31,9;0,002918235
110;31,9;0,002626411
120;31,9;0,002334588
130;31,9;0,002042764
140;31,9;0,001750941
150;31,9;0,001459117
160;31,9;0,001167294
170;31,9;0,00087547
180;31,9;0,000583647
190;31,9;0,000291823
200;31,9;0
0;32;0,005449573
10;32;0,005177094
20;32;0,004904615
30;32;0,004632137
40;32;0,004359658
50;32;0,00408718
60;32;0,003814701
70;32;0,003542222
80;32;0,003269744
90;32;0,002997265
100;32;0,002724786
110;32;0,002452308
120;32;0,002179829
130;32;0,00190735
140;32;0,001634872
150;32;0,001362393
160;32;0,001089915
170;32;0,000817436
180;32;0,000544957
190;32;0,000272479
200;32;0
0;32,1;0,005040019
10;32,1;0,004788018
20;32,1;0,004536017
30;32,1;0,004284016
40;32,1;0,004032016
50;32,1;0,003780015
60;32,1;0,003528014
70;32,1;0,003276013
80;32,1;0,003024012
90;32,1;0,002772011
100;32,1;0,00252001
110;32,1;0,002268009
120;32,1;0,002016008
130;32,1;0,001764007
140;32,1;0,001512006
150;32,1;0,001260005
160;32,1;0,001008004
170;32,1;0,000756003
180;32,1;0,000504002
190;32,1;0,000252001
200;32,1;0
0;32,2;0,004606931
10;32,2;0,004376584
20;32,2;0,004146237
30;32,2;0,003915891
40;32,2;0,003685544
50;32,2;0,003455198
60;32,2;0,003224851
70;32,2;0,002994505
80;32,2;0,002764158
90;32,2;0,002533812
100;32,2;0,002303465
110;32,2;0,002073119
120;32,2;0,001842772
130;32,2;0,001612426
140;32,2;0,001382079
150;32,2;0,001151733
160;32,2;0,000921386
170;32,2;0,00069104
180;32,2;0,000460693
190;32,2;0,000230347
200;32,2;0
0;32,3;0,004149398
10;32,3;0,003941928
20;32,3;0,003734458
30;32,3;0,003526988
40;32,3;0,003319518
50;32,3;0,003112049
60;32,3;0,002904579
70;32,3;0,002697109
80;32,3;0,002489639
90;32,3;0,002282169
100;32,3;0,002074699
110;32,3;0,001867229
120;32,3;0,001659759
130;32,3;0,001452289
140;32,3;0,001244819
150;32,3;0,00103735
160;32,3;0,00082988
170;32,3;0,00062241
180;32,3;0,00041494
190;32,3;0,00020747
200;32,3;0
0;32,4;0,003666483
10;32,4;0,003483159
20;32,4;0,003299835
30;32,4;0,003116511
40;32,4;0,002933187
50;32,4;0,002749863
60;32,4;0,002566538
70;32,4;0,002383214
80;32,4;0,00219989
90;32,4;0,002016566
100;32,4;0,001833242
110;32,4;0,001649918
120;32,4;0,001466593
130;32,4;0,001283269
140;32,4;0,001099945
150;32,4;0,000916621
160;32,4;0,000733297
170;32,4;0,000549973
180;32,4;0,000366648
190;32,4;0,000183324
200;32,4;0
0;32,5;0,003157217
10;32,5;0,002999356
20;32,5;0,002841495
30;32,5;0,002683634
40;32,5;0,002525773
50;32,5;0,002367913
60;32,5;0,002210052
70;32,5;0,002052191
80;32,5;0,00189433
90;32,5;0,001736469
100;32,5;0,001578608
110;32,5;0,001420748
120;32,5;0,001262887
130;32,5;0,001105026
140;32,5;0,000947165
150;32,5;0,000789304
160;32,5;0,000631443
170;32,5;0,000473583
180;32,5;0,000315722
190;32,5;0,000157861
200;32,5;0
0;32,6;0,002620596
10;32,6;0,002489567
20;32,6;0,002358537
30;32,6;0,002227507
40;32,6;0,002096477
50;32,6;0,001965447
60;32,6;0,001834417
70;32,6;0,001703388
80;32,6;0,001572358
90;32,6;0,001441328
100;32,6;0,001310298
110;32,6;0,001179268
120;32,6;0,001048239
130;32,6;0,000917209
140;32,6;0,000786179
150;32,6;0,000655149
160;32,6;0,000524119
170;32,6;0,000393089
180;32,6;0,00026206
190;32,6;0,00013103
200;32,6;0
0;32,7;0,002055587
10;32,7;0,001952807
20;32,7;0,001850028
30;32,7;0,001747249
40;32,7;0,001644469
50;32,7;0,00154169
60;32,7;0,001438911
70;32,7;0,001336131
80;32,7;0,001233352
90;32,7;0,001130573
100;32,7;0,001027793
110;32,7;0,000925014
120;32,7;0,000822235
130;32,7;0,000719455
140;32,7;0,000616676
150;32,7;0,000513897
160;32,7;0,000411117
170;32,7;0,000308338
180;32,7;0,000205559
190;32,7;0,000102779
200;32,7;0
0;32,8;0,001461119
10;32,8;0,001388063
20;32,8;0,001315007
30;32,8;0,001241951
40;32,8;0,001168895
50;32,8;0,001095839
60;32,8;0,001022783
70;32,8;0,000949727
80;32,8;0,000876671
90;32,8;0,000803615
100;32,8;0,000730559
110;32,8;0,000657504
120;32,8;0,000584448
130;32,8;0,000511392
140;32,8;0,000438336
150;32,8;0,00036528
160;32,8;0,000292224
170;32,8;0,000219168
180;32,8;0,000146112
190;32,8;7,31E-05
200;32,8;0
0;32,9;0,000836088
10;32,9;0,000794284
20;32,9;0,000752479
30;32,9;0,000710675
40;32,9;0,00066887
50;32,9;0,000627066
60;32,9;0,000585262
70;32,9;0,000543457
80;32,9;0,000501653
90;32,9;0,000459848
100;32,9;0,000418044
110;32,9;0,00037624
120;32,9;0,000334435
130;32,9;0,000292631
140;32,9;0,000250826
150;32,9;0,000209022
160;32,9;0,000167218
170;32,9;0,000125413
180;32,9;8,36E-05
190;32,9;4,18E-05
200;32,9;0
0;33;0,000179353
10;33;0,000170385
20;33;0,000161417
30;33;0,00015245
40;33;0,000143482
50;33;0,000134515
60;33;0,000125547
70;33;0,000116579
80;33;0,000107612
90;33;9,86E-05
100;33;8,97E-05
110;33;8,07E-05
120;33;7,17E-05
130;33;6,28E-05
140;33;5,38E-05
150;33;4,48E-05
160;33;3,59E-05
170;33;2,69E-05
180;33;1,79E-05
190;33;8,97E-06
200;33;0
